scenario_id,route_id,natural_year,scheduled_efc,soh,observed_time_boundary_year,region
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.416666666666666,2525.0,0.8941608977266421,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.5,2550.0,0.8935150743368364,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.583333333333334,2575.0,0.8928710614201764,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.666666666666666,2600.0,0.8922288372441214,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.75,2625.0,0.8915883805836466,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.833333333333334,2650.0,0.8909496707044174,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.916666666666666,2675.0,0.8903126873466852,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.0,2700.0,0.8896774107098633,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.083333333333334,2725.0,0.8890438214377485,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.166666666666666,2750.0,0.888411900604354,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.25,2775.0,0.8877816297003217,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.333333333333334,2800.0,0.8871529906198845,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.416666666666666,2825.0,0.8865259656483533,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.5,2850.0,0.8859005374500979,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.583333333333334,2875.0,0.885276689057004,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.666666666666666,2900.0,0.8846544038573775,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.75,2925.0,0.8840336655852791,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.833333333333334,2950.0,0.883414458310266,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,9.916666666666666,2975.0,0.882796766427524,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.0,3000.0,0.8821805746483694,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.083333333333334,3025.0,0.8815658679911067,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.166666666666666,3050.0,0.8809526317722233,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.25,3075.0,0.8803408515979078,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
